"Species","genus","family","order","group","Ks","Kl","P50","MinWP_md","HSM","Hv","MAT","TMean_Warmest","TMean_Coldest","AP","Prec_Wettest","Prec_Driest","Prec_Seasonality","Prec_WetQ","Prec_DryQ","Prec_WarmQ","Prec_ColdQ","Diurnal_TRange","Isotermality","TSeasonality","TMax.Warmest","TMin.Coldest","TRange","TMean_Wettest","TMean_Driest","srad","sradMin","tmax","tmin","vapr","windMax","wind","ABDRock","AWCtS_60cm_1km_ll","clay_60cm","ph_60cm","sand_60cm","SWC_200cm","silt_60cm","AI","VPDMax","PC1","PC2","PC3"
"Brosimum parinarioides","Brosimum","Moraceae","Rosales","Angiosperms",NA,NA,NA,NA,NA,1.79513752355591,26.0359883962893,26.6627450830796,25.4321894365198,2545.77450980392,340.274509803922,93.843137254902,41.5617345361149,943.274509803922,325.480392156863,436.774509803922,712.107843137255,8.89828436982398,80.5414855807435,50.7653935563331,31.8803920184865,20.7999999289419,11.0803920895446,25.8828432232726,26.2366013246424,15307.5833237592,12907.2941176471,30.485130814945,21.5868464264215,2.78829249213724,1.45588233073552,1.24346405852075,199.794117647059,42.2058823529412,39.8137254901961,4.81078431372549,38.078431372549,23.4803921568627,22.4411764705882,1868.87745098039,2.05818614588261,3.81802576963134,-0.591074252771937,0.318529606487525
"Brosimum rubescens","Brosimum","Moraceae","Rosales","Angiosperms",NA,NA,NA,NA,NA,0.620306159958323,25.6423671280128,26.3795651643173,24.8285990175994,2490.48985507246,335.521739130435,89.4173913043478,43.6473415955253,932.620289855072,312.913043478261,470.466666666667,685.333333333333,9.16801936799201,78.9182404670162,64.4978220511174,31.6014492366625,19.9171013901199,11.6843478548354,25.4953623177349,25.6420289633931,15386.2364951313,12993.5130434783,30.2263768071714,21.0583574626757,2.69339613949043,1.60811593048814,1.34449275835701,198.163265306122,42.6734693877551,37.4256559766764,4.97609329446064,41.1603498542274,22.9154518950437,21.7580174927114,1815.75739130435,1.89854753565618,3.36688769157828,-0.416728779427763,0.230999036164035
"Broussonetia papyrifera","Broussonetia","Moraceae","Rosales","Angiosperms",3.36,0.000785,-0.51,NA,NA,2.33630952300989,18.2101566038371,25.1011622277929,10.7967166504732,1488.12622036262,258.405509065551,40.2165271966527,56.0597800613281,687.073570432357,144.258716875872,627.122036262204,184.012552301255,8.87687410769602,37.0763331663326,584.615290773464,30.401185435065,5.63162483453927,24.769560631349,22.2056601192994,15.0223268351824,15215.299459077,9062.18584379358,22.6485936684921,13.7717195610766,1.69357769380387,3.4958856282457,2.90460831864193,196.604925424905,40.6468955948665,30.0724939299341,6.22275407561568,36.0738813735692,22.0832466181061,34.2043010752688,1071.06527196653,1.8644581735589,-0.0489494748008837,0.73023723051598,0.922349679022788
"Brownea grandiceps","Brownea","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,0.930238353308141,25.0654522689743,25.6695980953811,24.312479019165,3145.50251256281,356.693467336683,172.391959798995,25.6012651213449,1010.82914572864,548.276381909548,639.537688442211,858.155778894472,9.40804019046189,84.9865203550712,55.6024228963421,30.7236181383756,19.6301506751746,11.093467463201,24.7143216923853,25.4699330066317,13968.5690954774,12156.9346733668,29.7694724001477,20.3614321042545,2.65628141853678,1.17185929792011,1.06118088930695,198.444444444444,43.7929292929293,35.6868686868687,5.0030303030303,42.6666666666667,22.7626262626263,21.989898989899,2586.58793969849,1.84678158188519,4.49973065140147,0.638972022497807,0.298168357406002
"Brucea javanica","Brucea","Simaroubaceae","Sapindales","Angiosperms",2.67,0.000214,-1.21,NA,NA,0.801498127598984,22.2888945310544,26.2870670298011,17.6362797937327,1849.51956815115,341.198380566802,38.7692307692308,78.1031184679101,920.620782726046,137.738191632928,722.645074224022,208.097165991903,8.37266080871767,50.4725062078149,354.466590271305,31.0418353576248,12.5886639516886,18.4531713902709,25.5231894201595,18.718488502056,17664.3803638453,13525.4278002699,26.4752249531096,18.1025640985422,2.10691295180083,3.58110661287861,2.88755059893797,173.168224299065,43.1762349799733,32.1428571428571,5.69118825100133,44.6448598130841,22.0774365821095,23.5607476635514,1207.48083670715,1.78976026356527,0.760059845272701,-0.146340079694168,-0.793083670464901
"Brunia latebracteata","Brunia","Bruniaceae","Bruniales","Angiosperms",0.31129565,NA,-3.045,-3.68,-0.635,NA,14.9577380589076,19.3619046892439,10.3666663851057,565,78,25.8571428571429,40.7076018197196,218.714285714286,80.7142857142857,80.7142857142857,218.714285714286,11.2392857415336,52.8418372017997,370.333212716239,26.1285713740758,4.85714289120265,21.2714282444545,10.3666663851057,19.3619046892439,18489.5354352679,9735.42857142857,20.5773811340332,9.33809518814087,1.10095237834113,3.58571434020996,3.05952382087708,137.571428571429,42,29.2857142857143,6.95714285714286,55.1428571428571,18.7142857142857,15.7142857142857,336.957142857143,2.01375548400474,-3.8768288961588,-0.842016755653211,-1.68226008605276
"Brunia noduliflora","Brunia","Bruniaceae","Bruniales","Angiosperms",0.309,NA,NA,-3.74,NA,NA,15.3831172837151,19.3477778081541,11.3847530930131,593.837037037037,82.6925925925926,25.5111111111111,39.7045060934844,231.322222222222,82.5037037037037,93.6851851851852,214.907407407407,10.4469136149795,53.6564104009558,327.936197916667,25.408888859219,5.9592592737189,19.4496296105561,13.6693827540786,16.4633950957546,18356.5740596065,9632.17777777778,20.6065740797255,10.1596605327394,1.20881789834411,4.83074075292658,4.0682407396811,128.237037037037,41.4518518518518,29.4925925925926,6.52481481481481,53.8814814814815,19.3037037037037,17.0185185185185,369.40962962963,1.7268616144853,-3.68112903473876,-0.330354321477483,-2.43465126839816
"Bursaria incana","Bursaria","Pittosporaceae","Apiales","Angiosperms",NA,NA,NA,-2.66,NA,NA,21.5608070620257,25.8794084963316,16.2115533383529,898.512437810945,190.575456053068,16.4941956882255,76.0435247785021,488.406301824212,61.2653399668325,431.771144278607,68.3217247097844,12.0138474056377,52.6690717415628,394.465415182794,32.0295190194353,9.12271972588738,22.9067992531443,25.6191542136728,17.0470702169744,19819.7473618237,13892.4262023217,27.5677307771015,15.5538833754177,1.64345356283299,3.46019900833592,2.87580154902899,181.105436573311,41.1845140032949,37.1301482701812,6.57808896210873,50.4184514003295,20.8533772652389,12.7726523887974,452.281260364842,2.78977164112467,-1.40289767230533,-2.44192845406887,-0.683938688131688
"Bursaria spinosa","Bursaria","Pittosporaceae","Apiales","Angiosperms",NA,NA,-3.2,NA,NA,NA,14.6194589980718,19.7922309487491,9.33044409588076,783.643338571678,96.5574646411734,37.0555613759385,29.4774531021904,267.874140038415,129.325650427798,189.981002269949,200.414981665794,10.9736499627015,48.5049587708692,423.940599750927,26.7010895728565,4.0827029855701,22.6183865997957,14.5695407723577,15.3768599039684,16609.5652457657,7675.11761829928,20.1062839761504,9.13263401826972,1.13221148338871,4.49770909419792,3.86356614523998,163.520824641913,42.7946391322486,33.551279376999,6.35206508135169,52.163781115283,20.8991447642887,14.6501877346683,528.232819975554,2.04505778603663,-2.65889876707626,-0.0280541277154382,-1.18835897173511
"Bursera simaruba","Bursera","Burseraceae","Sapindales","Angiosperms",3.55,0.000214,-0.966666666666667,-1.02,-0.053333333333333,0.54,24.7369711387625,26.7247871842607,22.2882679921185,1503.11074589128,275.423514538559,26.3817951959545,75.9285219600017,713.1600505689,96.1944374209861,417.673072060683,195.101643489254,11.2294879750566,67.1234676751717,183.142734671784,33.1038937666323,16.1344627090411,16.9694310681407,25.8833122786318,23.6439022401793,18128.6218935189,14317.413147914,30.351715149138,19.1222271356209,2.36289885996567,3.11158028146259,2.50592498813959,157.656540296259,43.9010795882501,38.6924428822496,6.53163444639719,38.2417775546071,25.8792367562139,23.4456439869445,856.466523388116,2.59104124889658,0.791647627221679,-1.91797554844564,-1.08604140640048
"Buxus sempervirens","Buxus","Buxaceae","Buxales","Angiosperms",NA,NA,-8,-8.6,-0.6,NA,10.6482963792426,18.2611437677174,3.67200713334212,914.703152364273,105.079246935201,49.0799349512134,21.3235788738426,284.31842631974,177.411621215912,190.029647235427,227.857330497873,8.9137806408042,35.3728841420618,598.801180206062,24.8891168311742,-0.332824617432286,25.2219414438401,10.0964389974368,13.3184742638944,13131.0063094196,4085.42538153615,15.1051866966902,6.19140605788425,0.979799068194793,4.18241180485119,3.61747195571102,196.338971414305,41.171888653102,28.6356260142304,6.50519285981775,36.4877668206216,22.1479216077893,35.2474722256897,840.42284838629,1.72009609460755,-2.14037017809988,1.91604390229105,1.09532061221698
"Byrsonima crassa","Byrsonima","Malpighiaceae","Malpighiales","Angiosperms",NA,NA,NA,-1.7,NA,NA,22.4015350843731,23.5942981870551,20.618859667527,1521.57894736842,272.407894736842,8.42105263157895,80.6302244035821,754.776315789474,32.7894736842105,425.881578947368,95.5263157894737,11.7493420776568,68.0799013940912,127.991739574232,30.2052630625273,12.9289474487305,17.2763157141836,23.0190789323104,20.7846490960372,16258.276380037,13857.6052631579,28.2762061169273,16.5268641271089,1.9944956020305,1.91184208424468,1.64046052568837,198.907894736842,42.2894736842105,37.5657894736842,5.31973684210526,46.7631578947368,20.9078947368421,16.1315789473684,985.98552631579,2.58221233364192,0.645841674657519,-1.70077842388357,0.644077854456415
"Byrsonima crassifolia","Byrsonima","Malpighiaceae","Malpighiales","Angiosperms",2.1,0.000225,-1.62,-1.68,-0.0599999999999998,1.03156014174185,24.5313576297561,26.0216848903043,22.7568973986421,1741.27971494019,308.400865360143,26.2145584118096,75.8424182483093,821.443624331891,103.24688215831,398.086790531942,326.855688470349,11.1667111908458,71.1114008595968,134.728137458302,32.4623313451365,16.5124713784564,15.9498599693957,25.0448714758974,23.8847077147109,17629.1776866529,14514.0964622041,30.114713218322,18.9480020423128,2.34273649073642,2.60096716337697,2.07786544078056,174.405900305188,42.9905900305188,38.1159715157681,5.94905900305188,39.7589013224822,24.2825534079349,22.5124618514751,1050.68717230848,2.3061043075657,1.33070686001349,-1.62095230581379,-0.528256997497781
"Byrsonima crispa","Byrsonima","Malpighiaceae","Malpighiales","Angiosperms",NA,NA,NA,NA,NA,1.39408712805604,25.1103685026224,26.0146435092639,24.1021194347756,2184.94219653179,338.326589595376,41.2947976878613,59.6694663108429,929.421965317919,163.754335260116,383.682080924855,632.265895953757,10.0483863271041,74.6981901709055,78.5318389958729,31.9450866996897,18.3635838514119,13.5815028675719,24.9038053744101,25.0376203845691,15816.1878669165,13158.6300578035,30.1345615993345,20.086175364566,2.58892582744532,1.93901733563125,1.57283237352537,197.260115606936,42.6300578034682,37.971098265896,5.06936416184971,41.9624277456647,22.8381502890173,20.4682080924856,1510.96734104046,2.00649803227536,2.51848912625776,-0.923579764772846,0.228200666123168
"Byrsonima sericea","Byrsonima","Malpighiaceae","Malpighiales","Angiosperms",NA,NA,NA,NA,NA,NA,22.9063530391939,24.381782637258,20.9841575966297,1277.96311818944,209.807208717519,33.0192791282481,61.1865029043244,571.529756915339,117.096395641241,330.975691533948,266.27409891031,9.72059932438546,68.7941706066659,141.843082114617,29.7186923286841,15.6027661173262,14.1159262245479,23.3126012837297,22.1541771692882,16972.4715691796,13200.6965632858,27.7666527027856,18.0460533736038,2.19864207890887,2.35297568755697,1.96890890678236,196.2825,41.9691666666667,36.09,5.56883333333333,48.0425,21.4508333333333,16.2166666666667,836.689857502096,1.733057422652,0.390760270391464,-1.17284376451756,0.0745109299500458
"Cabralea canjerana","Cabralea","Meliaceae","Sapindales","Angiosperms",3.74,0.000789,-1.47,NA,NA,1.21972325186855,20.1487047055089,22.5736012751893,17.3966508476729,1726.78250591017,248.28841607565,65.2316784869976,48.5554959170925,684.31914893617,219.864066193853,565.563829787234,265.580378250591,10.6379333945876,64.026300344625,214.126389306206,28.1040188606749,11.0930260192453,17.0109928313722,21.9989755514384,17.8369582033326,14699.603238586,10987.9184397163,25.4676713808208,14.8297379876423,1.89071315967304,2.26016548226629,1.90283687902399,190.468713105077,44.1865407319953,41.5478158205431,5.26221959858323,39.1227863046045,23.6103896103896,19.6977567886659,1341.75401891253,1.57185602564829,1.91625432730126,0.348035947948446,0.276082226730744
"Caesalpinia eriostachys","Caesalpinia","Leguminosae","Fabales","Angiosperms",1.7,NA,NA,NA,NA,NA,26.040196054122,27.9220587337718,24.1026959755841,1152.41764705882,262.402941176471,3.21764705882353,106.951737639483,672.317647058824,15.1058823529412,342.052941176471,116.838235294118,12.3179902020623,71.2209324892829,158.071586328394,34.3882352211896,16.8582352540072,17.5299998956568,27.0502941524281,25.0682352234336,18708.3291647518,15496.2941176471,32.199191087835,19.8812010119943,2.40719852622818,3.17852942031973,2.56414215775097,141.326589595376,41.757225433526,39.7601156069364,6.62456647398844,37.3554913294798,24.6676300578035,23.2774566473988,595.041764705882,2.96295249581804,0.00546613595555473,-2.92180645120849,-1.3307633049793
"Caesalpinia pluviosa","Caesalpinia","Leguminosae","Fabales","Angiosperms",7.578,0.00135,NA,-1.2,NA,0.179,23.3925148651663,25.0163716425938,21.2082890586515,1295.97876106195,200.978761061947,31.8672566371681,60.086714908296,534.472566371681,137.134513274336,385.67610619469,236.72389380531,10.9043804767912,70.2021874014255,160.476968279138,30.9053097480166,15.0442477123663,15.8610620329865,24.5862243399156,21.7920647587396,16012.8158203125,13155.0230088496,28.8447048642994,17.9403245148406,2.10874779519782,2.30035398428419,1.91519173847891,195.470899470899,41.3350970017637,35.5908289241623,5.85520282186949,44.4109347442681,21.7425044091711,20.4056437389771,846.062831858407,1.97070575040603,0.493765056185133,-1.10255991323893,0.434612219385817
"Calamus australis","Calamus","Arecaceae","Arecales","Angiosperms",NA,NA,NA,NA,NA,1.24999999990384,22.3454415411012,25.2763532817873,18.6517093283498,2208.29914529915,471.051282051282,29.6581196581197,85.4953138889411,1210.99145299145,123.940170940171,923.735042735043,195.128205128205,8.26951570592375,52.8740473690196,270.268295288086,29.7068375644521,13.923076861944,15.7837607391879,24.7739315359002,19.991595463875,19514.2293836806,14729,26.4801994878003,18.2106837492723,2.12815526153287,5.32991452706166,4.08055555922353,165.641025641026,43.7948717948718,37.5042735042735,5.44273504273504,46.7350427350427,22.1965811965812,16.2735042735043,1218.9452991453,1.76927383388302,1.15723173292326,-0.365878268848326,-2.19528889057001
"Calamus caryotoides","Calamus","Arecaceae","Arecales","Angiosperms",NA,NA,NA,NA,NA,3.34999999749054,23.1345628519527,25.8176228882837,19.6823769944613,2057.5737704918,456.66393442623,24.2459016393443,91.5275190697342,1181.5,102.639344262295,913.426229508197,152,8.50150273276157,54.6937635140341,250.601939967421,30.4581967494527,14.8721310427931,15.5860657691956,25.3901640469911,20.7592896398951,19581.5690157531,15060.4180327869,27.385314222242,18.8838114425784,2.20010245237194,5.10573770179123,3.96270491451514,170.436507936508,43.6587301587302,38.468253968254,5.4984126984127,46.6746031746032,22.2380952380952,15.2539682539683,1103.04180327869,1.92178035864561,1.10306944898347,-0.800819840718296,-1.9578660131623
"Callerya atropurpurea","Callerya","Leguminosae","Fabales","Angiosperms",NA,NA,NA,NA,NA,NA,25.8937892553941,26.9638364539956,24.6371069134406,2486.79245283019,369.150943396226,90.188679245283,49.2696604458791,984.660377358491,311.150943396226,640.962264150943,629.452830188679,8.49229554410251,77.883700820635,95.3610938809953,31.6981131355717,20.0867924420339,11.6113207115317,25.9367924816204,25.3738994958266,17077.7971145342,14499.3962264151,30.13993713091,21.6476413079028,2.67536160855923,1.80943395731584,1.4154088013577,195.11320754717,46.9245283018868,40.1132075471698,5.17358490566038,36.4905660377358,25.3584905660377,23.6792452830189,1597.52641509434,1.986434351725,3.68001712073015,-0.77064808368899,-0.0681423843983535
"Callistemon pallidus","Callistemon","Myrtaceae","Myrtales","Angiosperms",0.26,5.0896e-05,NA,-2.07,NA,1.56789325256113,11.432503299537,16.1229331581448,6.59603121573975,993.984168865435,116.03364116095,50.8284960422164,23.4253276728074,321.794854881266,178.941292875989,240.82981530343,254.131926121372,9.51418207723421,47.4712423561116,386.131045137672,22.160554080022,2.05158310501018,20.1089709874508,11.527363675015,12.1001099436138,15422.370285316,6760.47427440633,16.1895943581272,6.67541226650291,1.01143744469947,4.90943271660868,4.21120821989306,85.5599472990777,46.5487483530962,31.8913043478261,5.59808959156785,51.364953886693,22.0276679841897,17.131093544137,827.172889182058,1.34232028524794,-2.27883564899065,2.0205010780374,-3.59731589576611
"Callitris columellaris","Callitris","Cupressaceae","Pinales","Gymnosperms",NA,NA,-3.105337917,NA,NA,5.3099999990039,18.294652769626,24.7966480718928,11.4073845293425,605.733928931282,91.0681802915295,27.0842345670719,34.4260831234429,235.583999462618,94.3501041176866,197.697857190838,107.500772486062,13.1357386612689,47.7556378232662,542.55170859427,32.3901121237283,4.70537381486089,27.6847383179225,21.0800317916555,15.78661472344,18630.921541826,10380.7191509371,24.8625221193505,11.7267834391677,1.17367250039146,3.62879021817012,3.02176675296353,161.975965088956,39.8316884860691,32.2596844578718,6.9621617992615,55.8730446458543,19.1414568647197,12.2403491104397,308.692187814872,3.41793507377957,-3.37767647607263,-2.17483740291777,-0.950730710995126
