"rowname","B1","B2","S9","H4","sex","species","body_region","L","a","b","C","h","carotenoid","indiv_rep"
"Acrocephalus_stentoreus_b.Male.belly",83.96822,0.209397057356608,0.293655330094313,1.09388255496619,"male","Acrocephalus_stentoreus","belly",20.7840820124486,3.63804161370995,4.18080983848634,5.54206799747797,48.9709821816565,0,"b"
"Acrocephalus_stentoreus_b.Male.crown",19.29238,0.0481106733167082,0.627539503386005,0.815865543924036,"male","Acrocephalus_stentoreus","crown",5.02368927040581,1.89520966817722,2.84874757718817,3.42157601769826,56.3650430129778,0,"b"
"Acrocephalus_stentoreus_b.Male.tail",32.78884,0.081767680798005,0.529478297752015,0.6350686313671,"male","Acrocephalus_stentoreus","tail",7.45277931415587,3.05633033287817,2.32977971169407,3.84304938931215,37.3175515127627,0,"b"
"Acrocephalus_stentoreus_b.Male.throat",72.23031,0.180125461346633,0.27686749012688,1.11557521276385,"male","Acrocephalus_stentoreus","throat",17.5849358826629,2.7760394590981,2.78326629337405,3.93102611773336,45.074481758775,0,"b"
"Acrocephalus_stentoreus_b.Male.wing_cov",22.14045,0.0552130922693267,0.637767007718543,0.743088648418198,"male","Acrocephalus_stentoreus","cov",5.60791599915233,2.52705839461978,3.21988049345218,4.09312283249992,51.8741179339129,0,"b"
"Acrocephalus_stentoreus_c.Male.back",19.95806,0.04977072319202,0.667249757045675,0.681701977919066,"male","Acrocephalus_stentoreus","back",4.97551512662927,2.37709657705282,3.09001419184213,3.89856073986567,52.4295140515259,0,"c"
"Acrocephalus_stentoreus_c.Male.belly",95.39858,0.237901695760598,0.237733606286733,1.12876725008829,"male","Acrocephalus_stentoreus","belly",22.8936443131268,3.82789819908164,2.64748202426696,4.65424168811087,34.6688238921867,0,"c"
"Acrocephalus_stentoreus_c.Male.crown",12.19753,0.0304177805486284,0.634955752212389,0.742149465615685,"male","Acrocephalus_stentoreus","crown",3.08271203886483,1.49190324503307,1.75118448805245,2.30052654923513,49.5710111073762,0,"c"
"Acrocephalus_stentoreus_c.Male.tail",20.86521,0.0520329426433915,0.547397376216674,0.776202636372449,"male","Acrocephalus_stentoreus","tail",5.05604881891839,1.86312077189887,1.9612000581069,2.7050923604564,46.4690968288489,0,"c"
"Acrocephalus_stentoreus_c.Male.throat",65.97393,0.164523516209476,0.235588009223674,1.1121407194354,"male","Acrocephalus_stentoreus","throat",15.5413253166236,2.72916806296888,1.41395407729955,3.07369882204509,27.3882121765306,0,"c"
"Acrocephalus_stentoreus_c.Male.wing_cov",24.53208,0.0611772568578554,0.588484634404804,0.712482903089005,"male","Acrocephalus_stentoreus","cov",5.96426241574353,2.49234359063696,2.88838290337345,3.81504028422889,49.2095686122687,0,"c"
"Acrocephalus_stentoreus_d.Female.back",19.22068,0.0479318703241895,0.686537702329254,0.691694283319314,"female","Acrocephalus_stentoreus","back",4.91514901544991,2.55096135695132,3.36828879782658,4.22525422551389,52.8616639894254,0,"d"
"Acrocephalus_stentoreus_d.Female.belly",77.13793,0.19236391521197,0.515311441230128,0.894208104912021,"female","Acrocephalus_stentoreus","belly",20.135476858364,5.27111362851551,10.2979636787214,11.5686081623066,62.8939183987358,0,"d"
"Acrocephalus_stentoreus_d.Female.crown",16.16613,0.0403145386533666,0.659990347490347,0.734839962057158,"female","Acrocephalus_stentoreus","crown",4.15518900681642,1.974303689357,2.69239978290753,3.33869610009794,53.7478619198281,0,"d"
"Acrocephalus_stentoreus_d.Female.tail",30.23255,0.0753928927680798,0.487397708674304,0.664344138858765,"female","Acrocephalus_stentoreus","tail",6.86739328782278,2.50942498269915,1.90437643119767,3.15021639502683,37.1944832369617,0,"d"
"Acrocephalus_stentoreus_d.Female.throat",85.4254,0.213030922693267,0.172939494997618,1.15815477420503,"female","Acrocephalus_stentoreus","throat",19.6797064046873,2.95568762037221,0.679563991625165,3.03280341069695,12.9482691871628,0,"d"
"Acrocephalus_stentoreus_d.Female.wing_cov",26.39254,0.0658168079800499,0.641045588921736,0.61598298569682,"female","Acrocephalus_stentoreus","cov",6.30828779855507,3.07488078239604,3.50915944935543,4.66573594055096,48.7737229992427,0,"d"
"Acrocephalus_stentoreus_e.Female.back",22.97424,0.0572923690773067,0.649289920332525,0.729434825141819,"female","Acrocephalus_stentoreus","back",5.84368898994045,2.62690782542249,3.60097670425275,4.45731734879141,53.8892975990841,0,"e"
"Acrocephalus_stentoreus_e.Female.belly",84.31208,0.210254563591022,0.491397653352787,0.923154115793503,"female","Acrocephalus_stentoreus","belly",21.9943375350986,5.34364954805452,10.519834591342,11.799216513041,63.0712765880299,0,"e"
"Acrocephalus_stentoreus_e.Female.crown",20.56978,0.0512962094763092,0.642534824406514,0.70337584954746,"female","Acrocephalus_stentoreus","crown",5.12531966033628,2.26041202363428,3.02370310881966,3.77521429946382,53.2195280025994,0,"e"
"Acrocephalus_stentoreus_e.Female.tail",37.68267,0.0939717456359102,0.501743510267338,0.702343344935987,"female","Acrocephalus_stentoreus","tail",8.7374016455009,3.13017941210289,2.80776778422714,4.20494745295308,41.8920733952459,0,"e"
"Acrocephalus_stentoreus_e.Female.throat",51.27178,0.127859800498753,0.29492119089317,1.08638897387913,"female","Acrocephalus_stentoreus","throat",12.730151757848,1.95086310260731,2.69459031145353,3.32666256053929,54.0957445506796,0,"e"
"Acrocephalus_stentoreus_e.Female.wing_cov",32.08133,0.0800033167082294,0.637944259780107,0.66993438837402,"female","Acrocephalus_stentoreus","cov",7.83218792354458,3.50942593542444,4.37521139728514,5.60879177427398,51.2663514858527,0,"e"
"Acrocephalus_stentoreus_f.Female.back",21.75855,0.05426072319202,0.602981029810298,0.711834108750628,"female","Acrocephalus_stentoreus","back",5.30497162460066,2.23418438055345,2.65775105314819,3.47206286043605,49.948595073984,0,"f"
"Acrocephalus_stentoreus_f.Female.belly",71.78401,0.179012493765586,0.506512401274768,0.915834979331248,"female","Acrocephalus_stentoreus","belly",18.7525167389788,4.83993921907955,9.05559958569357,10.2678573958153,61.876868105168,0,"f"
"Acrocephalus_stentoreus_f.Female.crown",17.86845,0.0445597256857855,0.627690913210968,0.747268932218423,"female","Acrocephalus_stentoreus","crown",4.53683201162742,1.97306425902488,2.62300356517431,3.28224470037786,53.0489434052566,0,"f"
"Acrocephalus_stentoreus_f.Female.tail",16.49031,0.0411229675810474,0.482622209663747,0.824705734842914,"female","Acrocephalus_stentoreus","tail",3.92735182943749,1.33122493057553,1.10839753572545,1.73225428646837,39.7812649804316,0,"f"
"Acrocephalus_stentoreus_f.Female.throat",88.69873,0.221193840399003,0.278865584279841,1.06310828039509,"female","Acrocephalus_stentoreus","throat",21.1286933034838,3.74785855008233,3.13673835710288,4.88728669430653,39.9273609914812,0,"f"
"Acrocephalus_stentoreus_f.Female.wing_cov",17.85579,0.0445281546134663,0.633303208314505,0.797466378135967,"female","Acrocephalus_stentoreus","cov",4.70906303374082,1.99092914762958,2.94900914944823,3.55815314937545,55.9760057426035,0,"f"
"Actitis_macularius_a.Male.back",29.27505,0.0730051122194514,0.492786636294609,0.565900195508165,"male","Actitis_macularius","back",6.70171681931445,2.58379826681046,2.88932941309095,3.87611118789505,48.1951556469135,0,"a"
"Actitis_macularius_a.Male.belly",139.88792,0.348847680798005,0.140969162995595,1.21342487124225,"male","Actitis_macularius","belly",32.1924293656322,5.28518019189933,-1.16547099212611,5.41215782237847,347.564341385504,0,"a"
"Actitis_macularius_a.Male.crown",27.07188,0.0675109226932668,0.501306007635122,0.517166170482526,"male","Actitis_macularius","crown",6.09661320774851,2.61877317453876,2.57789453684565,3.67471266669688,44.5493025081607,0,"a"
"Actitis_macularius_a.Male.tail",28.97109,0.0722471072319202,0.370395028850422,0.671928798526226,"male","Actitis_macularius","tail",6.69559266687506,1.23340829651472,2.36316279576609,2.66567710445289,62.4385408449379,0,"a"
"Actitis_macularius_a.Male.throat",85.71268,0.213747331670823,0.133967560823456,1.24296556821131,"male","Actitis_macularius","throat",20.5983757234365,2.95005570054088,0.423834522006394,2.98034634536628,8.17573934026992,0,"a"
"Actitis_macularius_a.Male.wing_cov",36.07494,0.0899624438902743,0.493091802272029,0.592666745000452,"male","Actitis_macularius","cov",8.2905782481596,3.04891372692587,3.50560693327817,4.64598266084635,48.9857029067716,0,"a"
"Actitis_macularius_b.Male.back",28.17947,0.0702729925187032,0.499127737933708,0.550431807029018,"male","Actitis_macularius","back",6.40243738297506,2.53429665069277,2.68201832592585,3.68997043542556,46.6221349873445,0,"b"
"Actitis_macularius_b.Male.belly",123.4082,0.307751122194514,0.114518633540373,1.24967509387667,"male","Actitis_macularius","belly",28.4328725727284,4.36067453091563,-1.38511835882471,4.57537268782877,342.378145325857,0,"b"
"Actitis_macularius_b.Male.crown",15.88254,0.0396073316708229,0.455325232308792,0.603722166056251,"male","Actitis_macularius","crown",3.63095482019405,1.47863394815581,1.4184828429416,2.04901242757543,43.8105728501716,0,"b"
"Actitis_macularius_b.Male.tail",35.66467,0.0889393266832918,0.445013606531135,0.605712772175749,"male","Actitis_macularius","tail",8.1050519675772,2.53963313680092,2.80096677082631,3.78089292638795,47.8014418964634,0,"b"
"Actitis_macularius_b.Male.throat",78.86256,0.196664738154613,0.127643048243721,1.22102810000587,"male","Actitis_macularius","throat",18.600495532941,2.86158217302365,0.11790483308205,2.86401014010615,2.35940468648551,0,"b"
"Actitis_macularius_b.Male.wing_cov",33.22723,0.0828609226932668,0.467656765676568,0.647411138908213,"male","Actitis_macularius","cov",7.66363855098374,2.7905256214493,2.81007538645062,3.96024707834001,45.199998977623,0,"b"
"Actitis_macularius_c.Male.back",32.90206,0.0820500249376559,0.454127629485593,0.645951782184697,"male","Actitis_macularius","back",7.70270246299169,2.42519321608667,3.30524894062012,4.09954054679585,53.7310148778174,0,"c"
"Actitis_macularius_c.Male.belly",148.92103,0.371374139650873,0.0775985492030161,1.2846879355252,"male","Actitis_macularius","belly",33.3596975253892,5.02979724318384,-3.40495655619999,6.07392702105887,325.903688367903,0,"c"
"Actitis_macularius_c.Male.crown",35.31205,0.0880599750623441,0.524335622573903,0.551871025605453,"male","Actitis_macularius","crown",8.09323707004915,3.17598026515084,3.66451557411512,4.84928087839423,49.0850206319564,0,"c"
"Actitis_macularius_c.Male.tail",45.70726,0.11398319201995,0.283959537572254,0.888572071608585,"male","Actitis_macularius","tail",10.8373416508763,1.60680056207105,2.83102933175577,3.25523196155564,60.4221593205949,0,"c"
"Actitis_macularius_c.Male.throat",71.54558,0.178417905236908,0.0526207393677274,1.26477811074698,"male","Actitis_macularius","throat",15.6639548745208,2.3828725819211,-1.95551331277383,3.08254992791796,320.6258574344,0,"c"
"Actitis_macularius_c.Male.wing_cov",27.30118,0.0680827431421446,0.471839799749687,0.654092625471991,"male","Actitis_macularius","cov",6.44135178343376,2.04201917128388,2.92483208345728,3.56713961211388,55.0785531215674,0,"c"
"Actitis_macularius_d.Female.back",34.95029,0.0871578304239402,0.51343661081252,0.43330232556656,"female","Actitis_macularius","back",7.75601956352741,3.30514003813787,3.38019413290719,4.72754302443057,45.643214251123,0,"d"
"Actitis_macularius_d.Female.belly",75.71752,0.18882174563591,0.229989011917843,1.03855763733023,"female","Actitis_macularius","belly",17.7025831331098,3.56240324018375,1.69095115443563,3.94335297080529,25.3920950706194,0,"d"
"Actitis_macularius_d.Female.crown",18.37314,0.0458183042394015,0.541235672351132,0.464614960573311,"female","Actitis_macularius","crown",4.10234085677884,1.99979945307585,1.85088890879431,2.72488304431957,42.785409862303,0,"d"
"Actitis_macularius_d.Female.tail",29.37665,0.0732584788029925,0.373140495867769,0.489418992854224,"female","Actitis_macularius","tail",6.32368610519669,1.91405305211986,1.22375823711202,2.2718237848101,32.5929937053398,0,"d"
"Actitis_macularius_d.Female.throat",80.11168,0.199779750623441,0.187043351193375,1.13069835645322,"female","Actitis_macularius","throat",18.5952456486168,3.54715703828876,0.387656360271937,3.56827696625987,6.23690328824354,0,"d"
"Actitis_macularius_d.Female.wing_cov",41.31875,0.10303927680798,0.486132192631434,0.489123321771915,"female","Actitis_macularius","cov",9.32941294418377,3.62014275146164,4.10527265120536,5.47345385307074,48.5932624485357,0,"d"
"Actitis_macularius_e.Female.back",31.36738,0.0782228927680798,0.486036519871106,0.650762052308017,"female","Actitis_macularius","back",7.44956500498123,2.24321289972407,3.54600632209839,4.1959700844799,57.68244739223,0,"e"
"Actitis_macularius_e.Female.belly",101.54841,0.253237930174564,0.256700526251377,1.02099807257913,"female","Actitis_macularius","belly",23.6703487996594,4.71494530152786,2.28175748940118,5.23804605142395,25.8242643250291,0,"e"
"Actitis_macularius_e.Female.crown",23.47182,0.058533216957606,0.406631762652705,0.547020125124737,"female","Actitis_macularius","crown",5.1751162833505,1.82066499290201,1.38039093650622,2.28479761772621,37.1686597242324,0,"e"
"Actitis_macularius_e.Female.tail",26.33548,0.0656745137157107,0.492269118261596,0.508377561071941,"female","Actitis_macularius","tail",5.91799916925046,2.07144509030727,2.42681717156673,3.19066236796832,49.5171038486428,0,"e"
"Actitis_macularius_e.Female.throat",41.10931,0.102516982543641,0.0520851662854126,1.27952108375688,"female","Actitis_macularius","throat",9.48469818359666,1.47213229964721,-0.545756831471622,1.5700394984721,339.658977445811,0,"e"
"Actitis_macularius_e.Female.wing_cov",37.80272,0.0942711221945137,0.490896259703599,0.637568009637565,"female","Actitis_macularius","cov",8.76323996672362,3.1394586725296,3.49854800406946,4.70064239155668,48.0964519880636,0,"e"
"Actitis_macularius_f.Female.back",38.8624,0.0969137157107232,0.474142857142857,0.537216209646091,"female","Actitis_macularius","back",8.7377842037054,3.17903368171155,3.25819791721715,4.5521543050752,45.7045805132078,0,"f"
"Actitis_macularius_f.Female.belly",148.2401,0.369676059850374,0.120192307692308,1.24355944045497,"female","Actitis_macularius","belly",34.1153202833581,5.1308123813866,-1.37547855843823,5.31198427686993,344.992899466262,0,"f"
"Actitis_macularius_f.Female.crown",18.08852,0.0451085286783042,0.497290788681517,0.53685844964144,"female","Actitis_macularius","crown",4.10595241008928,1.67444777496237,1.75617922082943,2.42650794491786,46.3647596293911,0,"f"
"Actitis_macularius_f.Female.tail",32.23433,0.0803848628428928,0.390070921985816,0.639594142293919,"female","Actitis_macularius","tail",7.38590684540328,1.69165792261672,2.5010669854641,3.01944408673689,55.9265820650093,0,"f"
"Actitis_macularius_f.Female.throat",113.67138,0.283469775561097,0.12740038406145,1.21327566110988,"female","Actitis_macularius","throat",26.1942582024439,4.27049463054635,-0.764315600105869,4.33835253593924,349.852871816423,0,"f"
"Actitis_macularius_f.Female.wing_cov",34.25052,0.0854127680798005,0.492606878817101,0.613562080927839,"female","Actitis_macularius","cov",7.97390541422759,2.83381279529316,3.55032124804261,4.54260673216052,51.4036612170054,0,"f"
"Aegolius_funereus_a.Male.back",42.50854,0.106006334164589,0.507666480134303,0.713307897032725,"male","Aegolius_funereus","back",9.8385586525681,3.61781419627019,2.95609568499583,4.67194619592147,39.2520656388529,0,"a"
"Aegolius_funereus_a.Male.belly",48.49709,0.120940374064838,0.304601117584116,0.934811230235268,"male","Aegolius_funereus","belly",10.9007963879679,2.87595733963295,0.376712239376797,2.90052456129661,7.46250083296419,0,"a"
"Aegolius_funereus_a.Male.crown",14.40518,0.0359231421446384,0.511217948717949,0.60805074563381,"male","Aegolius_funereus","crown",3.17914474602051,1.30709991671946,0.670540340070969,1.46905906618846,27.1577570765176,0,"a"
"Aegolius_funereus_a.Male.tail",27.85254,0.0694577057356608,0.575136612021858,0.580731105173657,"male","Aegolius_funereus","tail",6.2401606443928,2.93419768657349,2.0142353966765,3.55902518916596,34.4683864492011,0,"a"
"Aegolius_funereus_a.Male.throat",26.47457,0.0660213715710723,0.422340223781529,0.840926711845281,"male","Aegolius_funereus","throat",6.08665193792381,1.74825004285922,0.906307238793314,1.96920568337755,27.4025958413169,0,"a"
"Aegolius_funereus_a.Male.wing_cov",20.33241,0.0507042643391521,0.537777777777778,0.575077925117348,"male","Aegolius_funereus","cov",4.47439995256319,2.01365356400113,1.13803554778241,2.31299061473039,29.4733774032035,0,"a"
"Aegolius_funereus_b.Male.back",22.81056,0.0568841895261845,0.576817826426896,0.542680737798642,"male","Aegolius_funereus","back",5.1215794384773,2.44463504350048,1.97229706305091,3.14105017483482,38.8960997068175,0,"b"
"Aegolius_funereus_b.Male.belly",70.87446,0.176744289276808,0.20951526032316,1.06193226954234,"male","Aegolius_funereus","belly",15.8052345056626,3.45238183951574,-0.565539137305171,3.49839604413822,350.696930267902,0,"b"
"Aegolius_funereus_b.Male.crown",33.02204,0.0823492269326683,0.383333333333333,0.776522013865025,"male","Aegolius_funereus","crown",7.35028153930901,2.21604595155134,0.786324624781787,2.35141788606902,19.5363274477466,0,"b"
"Aegolius_funereus_b.Male.tail",36.08269,0.0899817705735661,0.529128738621586,0.481344465264512,"male","Aegolius_funereus","tail",7.77649689534353,3.40882455330788,1.9079235770173,3.90643791848445,29.2357967196886,0,"b"
"Aegolius_funereus_b.Male.throat",10.48055,0.0261360349127182,0.594005449591281,0.574306198409489,"male","Aegolius_funereus","throat",2.33931091892284,1.14264966414881,0.739136536660467,1.36087143948495,32.897289286179,0,"b"
"Aegolius_funereus_b.Male.wing_cov",15.97844,0.0398464837905237,0.602816153028693,0.540037479168737,"male","Aegolius_funereus","cov",3.62110022104636,1.85108339149698,1.55039727733658,2.41458929009648,39.9482648585347,0,"b"
"Aegolius_funereus_c.Male.back",24.92194,0.0621494763092269,0.545795092713991,0.511969999470783,"male","Aegolius_funereus","back",5.48679164608545,2.47599065854615,1.7730474535721,3.04536155715972,35.6063064465756,0,"c"
